You entered a buffer length of 20
0.157421, -0.003349, 0.994746, 0.000000, 0.000000, 0.000000
0.170188, 0.015257, 1.013511, 0.000000, 0.000000, 0.000000
0.170188, 0.015257, 1.019766, 0.000000, 0.000000, 0.000000
0.170188, 0.015257, 1.019766, 0.000000, 0.000000, 0.000000
0.170188, 0.021459, 1.019766, 0.000000, 0.000000, 0.000000
0.176572, 0.021459, 1.026021, 0.000000, 0.000000, 0.000000
0.170188, 0.021459, 1.026021, 0.000000, 0.000000, 0.000000
0.176572, 0.021459, 1.013511, 0.000000, 0.000000, 0.000000
0.170188, 0.021459, 1.032276, 0.000000, 0.000000, 0.000000
0.170188, 0.021459, 1.032276, 0.000000, 0.000000, 0.000000
0.176572, 0.021459, 1.032276, 0.000000, 0.000000, 0.000000
0.176572, 0.027661, 1.044786, 0.000000, 0.000000, 0.000000
0.176572, 0.027661, 1.051041, 0.000000, 0.000000, 0.000000
0.182956, 0.027661, 1.051041, 0.000000, 0.000000, 0.000000
0.182956, 0.027661, 1.057297, 0.000000, 0.000000, 0.000000
0.182956, 0.021459, 1.057297, 0.000000, 0.000000, 0.000000
0.182956, 0.027661, 1.057297, 0.000000, 0.000000, 0.000000
0.189339, 0.021459, 1.063552, 0.000000, 0.000000, 0.000000
0.189339, 0.027661, 1.063552, 0.000000, 0.000000, 0.000000
0.189339, 0.021459, 1.057297, 0.176572, 0.021149, 1.036655
0.189339, 0.021459, 1.063552, 0.178168, 0.022389, 1.040095
0.182956, 0.027661, 1.063552, 0.179125, 0.022699, 1.042597
0.176572, 0.027661, 1.057297, 0.179764, 0.023319, 1.044786
0.170188, 0.021459, 1.063552, 0.180083, 0.023940, 1.046663
0.176572, 0.021459, 1.063552, 0.180083, 0.023940, 1.048852
0.170188, 0.027661, 1.063552, 0.180083, 0.023940, 1.050729
0.170188, 0.027661, 1.063552, 0.180083, 0.024250, 1.052605
0.170188, 0.027661, 1.063552, 0.179764, 0.024560, 1.055107
0.176572, 0.021459, 1.057297, 0.179764, 0.024870, 1.056671
0.176572, 0.021459, 1.051041, 0.180083, 0.024870, 1.057922
0.170188, 0.015257, 1.044786, 0.180083, 0.024870, 1.058860
0.170188, 0.009055, 1.044786, 0.179764, 0.024250, 1.058860
0.163805, 0.002853, 1.051041, 0.179445, 0.023319, 1.058548
0.170188, 0.009055, 1.044786, 0.178487, 0.022079, 1.058548
0.170188, 0.009055, 1.044786, 0.177849, 0.021149, 1.057922
0.176572, 0.015257, 1.044786, 0.177210, 0.020528, 1.057297
0.170188, 0.009055, 1.044786, 0.176891, 0.019908, 1.056671
0.170188, 0.009055, 1.044786, 0.175934, 0.019288, 1.055733
0.170188, 0.009055, 1.038531, 0.174976, 0.018358, 1.054795
0.176572, 0.015257, 1.038531, 0.174019, 0.017738, 1.053856
0.176572, 0.015257, 1.051041, 0.173380, 0.017427, 1.052605
0.170188, 0.015257, 1.051041, 0.172742, 0.017117, 1.051980
0.176572, 0.015257, 1.051041, 0.172103, 0.016497, 1.051354
0.176572, 0.009055, 1.044786, 0.172103, 0.015877, 1.051041
0.176572, 0.015257, 1.051041, 0.172423, 0.015257, 1.050103
0.170188, 0.015257, 1.051041, 0.172423, 0.014947, 1.049478
0.170188, 0.015257, 1.057297, 0.172423, 0.014327, 1.048852
0.170188, 0.021459, 1.069807, 0.172423, 0.013706, 1.048539
0.176572, 0.021459, 1.057297, 0.172423, 0.013396, 1.048852
0.176572, 0.027661, 1.057297, 0.172423, 0.013396, 1.048852
0.189339, 0.021459, 1.057297, 0.172423, 0.013706, 1.049165
0.176572, 0.021459, 1.057297, 0.173380, 0.014016, 1.049790
0.182956, 0.015257, 1.057297, 0.173699, 0.014637, 1.050416
0.182956, 0.021459, 1.057297, 0.174657, 0.015257, 1.050729
0.182956, 0.021459, 1.057297, 0.175295, 0.015877, 1.051354
0.189339, 0.027661, 1.057297, 0.175934, 0.016497, 1.051980
0.182956, 0.021459, 1.057297, 0.176572, 0.017117, 1.052605
0.189339, 0.027661, 1.063552, 0.177210, 0.017738, 1.053231
0.182956, 0.009055, 1.051041, 0.178168, 0.018668, 1.054169
0.189339, 0.009055, 1.051041, 0.178806, 0.018668, 1.054794
0.195723, 0.009055, 1.044786, 0.179445, 0.018358, 1.055420
0.195723, 0.015257, 1.051041, 0.180402, 0.018048, 1.055107
0.195723, 0.015257, 1.044786, 0.181679, 0.018048, 1.055107
0.202107, 0.009055, 1.038531, 0.182636, 0.018048, 1.054794
0.189339, 0.009055, 1.051041, 0.183913, 0.018048, 1.054482
0.202107, 0.009055, 1.032276, 0.184552, 0.017738, 1.054482
0.208490, 0.009055, 1.038531, 0.186147, 0.017427, 1.053543
0.221258, 0.021459, 1.038531, 0.188063, 0.017117, 1.052605
0.202107, 0.015257, 1.044786, 0.190616, 0.017117, 1.051041
0.195723, 0.009055, 1.057297, 0.191893, 0.016807, 1.050416
0.195723, 0.009055, 1.044786, 0.192850, 0.015877, 1.050416
0.176572, -0.015753, 1.026021, 0.193169, 0.015257, 1.049790
0.202107, 0.009055, 1.032276, 0.193169, 0.013396, 1.048227
0.202107, 0.015257, 1.032276, 0.194127, 0.013086, 1.046976
0.214874, 0.015257, 1.038531, 0.195085, 0.012776, 1.045725
0.227641, 0.021459, 1.032276, 0.196680, 0.012466, 1.044786
0.227641, 0.015257, 1.038531, 0.198596, 0.012156, 1.043535
0.234025, 0.009055, 1.044786, 0.200830, 0.011846, 1.042597
0.214874, -0.021955, 1.026021, 0.203064, 0.010915, 1.041659
0.227641, -0.009551, 1.044786, 0.204660, 0.009365, 1.040408
0.227641, -0.015753, 1.051041, 0.206575, 0.008435, 1.040095
0.227641, -0.015753, 1.051041, 0.208171, 0.007194, 1.040408
0.227641, -0.009551, 1.057297, 0.209767, 0.005644, 1.040408
0.221258, -0.003349, 1.057297, 0.211363, 0.004403, 1.041033
0.221258, -0.003349, 1.063552, 0.212320, 0.003783, 1.041972
0.214874, -0.003349, 1.032276, 0.213916, 0.003163, 1.042597
0.221258, 0.027661, 1.051041, 0.214555, 0.002543, 1.042597
0.227641, 0.040065, 1.051041, 0.215193, 0.003473, 1.043223
0.234025, 0.002853, 1.057297, 0.215512, 0.004403, 1.043848
0.221258, -0.021955, 1.076062, 0.217108, 0.003783, 1.044474
0.221258, -0.034359, 1.088572, 0.218385, 0.002233, 1.045412
0.208490, -0.040561, 1.076062, 0.219662, 0.000062, 1.047601
0.214874, -0.028157, 1.063552, 0.221258, -0.001178, 1.050103
0.214874, -0.034359, 1.051041, 0.221896, -0.003039, 1.051667
0.221258, -0.021955, 1.044786, 0.222534, -0.005520, 1.052605
0.227641, -0.009551, 1.038531, 0.222853, -0.007380, 1.052918
0.246792, 0.002853, 1.019766, 0.222853, -0.008931, 1.053231
0.253176, 0.002853, 1.013511, 0.223811, -0.009551, 1.052292
0.253176, 0.002853, 1.007256, 0.224769, -0.009861, 1.050729
0.259560, 0.002853, 0.994746, 0.226684, -0.008621, 1.049790
0.259560, -0.009551, 0.982236, 0.228280, -0.008000, 1.047288
0.259560, -0.021955, 0.982236, 0.229876, -0.007690, 1.043848
0.259560, -0.028157, 0.975981, 0.231471, -0.008000, 1.040408
0.259560, -0.034359, 0.969725, 0.233067, -0.008931, 1.036342
0.253176, -0.034359, 0.957215, 0.234982, -0.010481, 1.031963
0.253176, -0.034359, 0.944705, 0.236578, -0.012032, 1.026647
0.259560, -0.028157, 0.944705, 0.238493, -0.013582, 1.022268
0.259560, -0.028157, 0.932195, 0.240409, -0.016373, 1.016951
0.259560, -0.034359, 0.925940, 0.242004, -0.019784, 1.011009
0.259560, -0.028157, 0.919685, 0.243281, -0.021645, 1.004441
0.259560, -0.028157, 0.919685, 0.245196, -0.021955, 0.996622
0.259560, -0.028157, 0.913430, 0.247111, -0.021645, 0.988178
0.265943, -0.034359, 0.907175, 0.249665, -0.021025, 0.980046
0.278710, -0.028157, 0.913430, 0.252218, -0.021335, 0.972227
0.265943, -0.028157, 0.913430, 0.255410, -0.021025, 0.965347
0.278710, -0.034359, 0.913430, 0.257644, -0.021335, 0.958779
0.278710, -0.028157, 0.913430, 0.260198, -0.022575, 0.952524
0.278710, -0.034359, 0.907175, 0.261794, -0.024125, 0.947207
0.278710, -0.028157, 0.913430, 0.263071, -0.025986, 0.941890
0.278710, -0.021955, 0.913430, 0.264347, -0.027537, 0.937199
0.278710, -0.021955, 0.919685, 0.265305, -0.028777, 0.933133
0.272327, -0.028157, 0.919685, 0.266262, -0.029397, 0.930006
0.278710, -0.021955, 0.925940, 0.266901, -0.029707, 0.926878
0.278710, -0.015753, 0.932195, 0.267858, -0.029397, 0.924376
0.285094, -0.009551, 0.938450, 0.268816, -0.028467, 0.922500
0.291478, -0.009551, 0.950960, 0.270412, -0.027226, 0.921561
0.297861, -0.003349, 0.963470, 0.272327, -0.025986, 0.921874
0.304245, 0.002853, 0.969725, 0.274242, -0.024746, 0.922812
0.310629, -0.003349, 0.969725, 0.276476, -0.023195, 0.924689
0.304245, 0.009055, 0.988491, 0.279030, -0.021645, 0.926878
0.310629, 0.002853, 0.988491, 0.281264, -0.019784, 0.930318
0.317012, 0.015257, 1.007256, 0.283817, -0.018234, 0.933759
0.317012, 0.015257, 1.013511, 0.286690, -0.016063, 0.938450
0.317012, 0.015257, 1.026021, 0.289244, -0.013582, 0.943767
0.310629, 0.015257, 1.032276, 0.291159, -0.011412, 0.949396
0.329780, 0.021459, 1.044786, 0.293393, -0.009241, 0.955339
0.317012, 0.009055, 1.044786, 0.295946, -0.006450, 0.961907
0.317012, 0.009055, 1.057297, 0.297861, -0.004589, 0.968474
0.310629, 0.002853, 1.057297, 0.299777, -0.002419, 0.975980
0.310629, 0.002853, 1.057297, 0.301372, -0.000868, 0.983174
0.304245, 0.002853, 1.063552, 0.302968, 0.000372, 0.990367
0.304245, -0.009551, 1.063552, 0.304245, 0.001613, 0.997561
0.297861, -0.009551, 1.076062, 0.305841, 0.002543, 1.004754
0.310629, -0.015753, 1.063552, 0.306799, 0.003163, 1.012260
0.317012, -0.021955, 1.057297, 0.308394, 0.003163, 1.018828
0.317012, -0.021955, 1.051041, 0.309990, 0.002543, 1.024770
0.310629, -0.021955, 1.044786, 0.311267, 0.001923, 1.029774
0.304245, -0.028157, 1.044786, 0.311906, 0.000992, 1.033840
0.304245, -0.028157, 1.044786, 0.311906, -0.000558, 1.037593
0.285094, -0.040561, 1.032276, 0.311586, -0.001799, 1.041346
0.310629, -0.028157, 1.032276, 0.310629, -0.004279, 1.043535
0.304245, -0.021955, 1.026021, 0.310629, -0.005830, 1.045725
0.304245, -0.028157, 1.026021, 0.309990, -0.007690, 1.046663
0.310629, -0.028157, 1.026021, 0.309352, -0.009861, 1.047288
0.304245, -0.028157, 1.026021, 0.309033, -0.012032, 1.047288
0.304245, -0.028157, 1.019766, 0.308714, -0.014202, 1.046976
0.285094, -0.046763, 0.994746, 0.307437, -0.016683, 1.045725
0.304245, -0.028157, 1.013511, 0.305841, -0.019474, 1.043223
0.304245, -0.021955, 1.013511, 0.305203, -0.021335, 1.041033
0.297861, -0.021955, 1.001001, 0.304883, -0.022575, 1.038844
0.304245, -0.021955, 1.001001, 0.304245, -0.023815, 1.036029
0.310629, -0.021955, 1.001001, 0.304245, -0.025056, 1.032902
0.310629, -0.021955, 0.994746, 0.304564, -0.025676, 1.029774
0.310629, -0.034359, 0.975981, 0.305203, -0.026296, 1.025708
0.310629, -0.021955, 1.001001, 0.305203, -0.027226, 1.021330
0.310629, -0.015753, 1.001001, 0.304883, -0.027226, 1.018515
0.310629, -0.021955, 1.001001, 0.304564, -0.026916, 1.016013
0.310629, -0.021955, 1.007256, 0.304564, -0.026916, 1.013824
0.310629, -0.021955, 1.013511, 0.304883, -0.026606, 1.011947
0.317012, -0.021955, 1.013511, 0.305203, -0.026296, 1.010383
0.317012, -0.015753, 1.007256, 0.306799, -0.025366, 1.009445
0.310629, -0.015753, 1.013511, 0.307118, -0.024746, 1.008194
0.317012, -0.015753, 1.019766, 0.307437, -0.024436, 1.007569
0.317012, -0.015753, 1.026021, 0.308075, -0.023815, 1.007256
0.323396, -0.009551, 1.032276, 0.308394, -0.023195, 1.007256
0.323396, -0.015753, 1.038531, 0.309352, -0.022265, 1.007569
0.323396, -0.009551, 1.038531, 0.310310, -0.021645, 1.008507
0.323396, -0.003349, 1.038531, 0.312225, -0.019784, 1.010696
0.317012, -0.003349, 1.032276, 0.313182, -0.018544, 1.011947
0.323396, -0.009551, 1.032276, 0.313821, -0.017613, 1.012885
0.317012, -0.009551, 1.032276, 0.315097, -0.016993, 1.014449
0.323396, -0.009551, 1.038531, 0.315736, -0.016373, 1.016013
0.323396, -0.015753, 1.044786, 0.316374, -0.015753, 1.017890
0.323396, -0.009551, 1.038531, 0.317012, -0.015443, 1.020392
0.336163, -0.009551, 1.044786, 0.317651, -0.014202, 1.023519
0.336163, -0.021955, 1.038531, 0.318928, -0.013582, 1.025708
0.336163, -0.021955, 1.038531, 0.320204, -0.013892, 1.027585
0.336163, -0.021955, 1.044786, 0.321481, -0.013892, 1.029461
0.342547, -0.021955, 1.051041, 0.322758, -0.013892, 1.031338
0.336163, -0.040561, 1.051041, 0.324354, -0.013892, 1.033214
0.348931, -0.046763, 1.038531, 0.325311, -0.014823, 1.035091
0.348931, -0.040561, 1.044786, 0.326907, -0.016373, 1.036655
0.348931, -0.040561, 1.038531, 0.328822, -0.017613, 1.038219
0.342547, -0.046763, 1.032276, 0.330418, -0.018854, 1.039157
0.342547, -0.046763, 1.038531, 0.331695, -0.020404, 1.039470
0.342547, -0.052964, 1.038531, 0.332652, -0.022265, 1.039782
0.348931, -0.046763, 1.038531, 0.333610, -0.024125, 1.039782
0.342547, -0.040561, 1.038531, 0.334887, -0.025986, 1.039782
0.336163, -0.040561, 1.038531, 0.335844, -0.027847, 1.039782
0.336163, -0.046763, 1.038531, 0.336802, -0.029707, 1.040095
0.336163, -0.040561, 1.038531, 0.337440, -0.031568, 1.040408
0.336163, -0.046763, 1.038531, 0.338398, -0.033118, 1.040721
0.348931, -0.052964, 1.032276, 0.339036, -0.034979, 1.040721
0.348931, -0.052964, 1.038531, 0.340313, -0.036839, 1.040095
0.355314, -0.059166, 1.032276, 0.341590, -0.039010, 1.040095
0.361698, -0.059166, 1.032276, 0.342547, -0.041491, 1.039470
0.355314, -0.065368, 1.032276, 0.343824, -0.043351, 1.039157
0.361698, -0.059166, 1.019766, 0.344781, -0.045522, 1.038844
0.361698, -0.059166, 1.013511, 0.346058, -0.047383, 1.037593
0.361698, -0.052964, 1.013511, 0.347016, -0.049243, 1.035716
0.368082, -0.046763, 1.007256, 0.348292, -0.049864, 1.033840
0.374465, -0.046763, 1.007256, 0.349250, -0.049864, 1.032276
0.368082, -0.040561, 1.013511, 0.350527, -0.050174, 1.030400
0.380849, -0.034359, 1.007256, 0.351484, -0.050174, 1.029149
0.368082, -0.034359, 1.007256, 0.353399, -0.049553, 1.027898
0.374465, -0.021955, 1.007256, 0.354676, -0.048933, 1.026334
0.380849, -0.021955, 1.007256, 0.356272, -0.047383, 1.024770
0.380849, -0.028157, 1.007256, 0.357868, -0.046142, 1.023206
0.380849, -0.028157, 1.001001, 0.359783, -0.045522, 1.021643
0.387233, -0.034359, 1.001001, 0.362017, -0.044902, 1.019766
0.406384, -0.021955, 0.994746, 0.364571, -0.044282, 1.017889
0.393616, -0.028157, 0.994746, 0.368082, -0.043351, 1.015700
0.400000, -0.034359, 0.994746, 0.370954, -0.042421, 1.013511
0.400000, -0.028157, 1.007256, 0.373508, -0.041491, 1.011634
0.406384, -0.028157, 1.007256, 0.376061, -0.040251, 1.010071
0.406384, -0.028157, 1.013511, 0.378615, -0.038700, 1.008820
0.406384, -0.028157, 1.019766, 0.380849, -0.037150, 1.007881
0.393616, -0.021955, 1.032276, 0.383402, -0.035289, 1.007256
0.400000, -0.021955, 1.013511, 0.384998, -0.033428, 1.007881
0.400000, -0.021955, 1.013511, 0.386913, -0.031568, 1.007881
0.400000, -0.015753, 1.019766, 0.388829, -0.030017, 1.007881
0.400000, -0.021955, 1.019766, 0.390424, -0.028467, 1.008507
0.400000, -0.009551, 1.026021, 0.391701, -0.027226, 1.009132
0.400000, -0.015753, 1.019766, 0.393297, -0.025676, 1.009758
0.387233, -0.028157, 1.007256, 0.394255, -0.024746, 1.010383
0.400000, -0.015753, 1.013511, 0.395212, -0.024436, 1.010383
0.400000, -0.021955, 1.007256, 0.396489, -0.024125, 1.010696
0.393616, -0.015753, 1.007256, 0.397447, -0.024125, 1.010696
0.400000, -0.021955, 1.001001, 0.398085, -0.023505, 1.010696
0.406384, -0.021955, 0.994746, 0.399042, -0.023195, 1.010696
0.406384, -0.028157, 0.994746, 0.400000, -0.022575, 1.010383
0.387233, -0.059166, 0.957215, 0.400000, -0.022885, 1.010383
0.419151, -0.046763, 0.969725, 0.399681, -0.024436, 1.008507
0.419151, -0.046763, 0.969725, 0.400638, -0.025056, 1.007256
0.419151, -0.059166, 0.963470, 0.401596, -0.025986, 1.005379
0.431918, -0.059166, 0.957215, 0.402234, -0.027537, 1.003190
0.438302, -0.065368, 0.950960, 0.403511, -0.029087, 1.000375
0.438302, -0.059166, 0.944705, 0.405107, -0.030948, 0.996935
0.431918, -0.077772, 0.919685, 0.407341, -0.032808, 0.992556
0.438302, -0.065368, 0.944705, 0.408937, -0.035599, 0.987865
0.438302, -0.059166, 0.938450, 0.410852, -0.037770, 0.984425
0.438302, -0.059166, 0.938450, 0.412767, -0.039940, 0.980359
0.438302, -0.059166, 0.932195, 0.414682, -0.041801, 0.976293
0.438302, -0.059166, 0.938450, 0.416597, -0.044282, 0.971602
0.438302, -0.059166, 0.932195, 0.418513, -0.046452, 0.967536
0.444686, -0.059166, 0.913430, 0.421066, -0.048003, 0.963783
0.444686, -0.065368, 0.938450, 0.423300, -0.050174, 0.958779
0.451069, -0.059166, 0.938450, 0.425535, -0.052344, 0.955339
0.457453, -0.059166, 0.938450, 0.428407, -0.054515, 0.951898
0.463837, -0.052964, 0.944705, 0.431280, -0.056376, 0.948771
0.463837, -0.052964, 0.950960, 0.434153, -0.057926, 0.946269
0.463837, -0.046763, 0.950960, 0.437025, -0.059166, 0.944080
0.470220, -0.034359, 0.950960, 0.440855, -0.058546, 0.943767
0.470220, -0.028157, 0.944705, 0.443409, -0.057926, 0.942829
0.476604, -0.028157, 0.950960, 0.445962, -0.056996, 0.941578
0.476604, -0.015753, 0.957215, 0.448835, -0.055445, 0.940952
0.476604, -0.009551, 0.963470, 0.451069, -0.053275, 0.940952
0.470220, -0.003349, 0.963470, 0.452984, -0.050484, 0.941578
0.470220, 0.002853, 0.969725, 0.454580, -0.047693, 0.942516
0.470220, 0.009055, 0.975981, 0.456495, -0.043662, 0.945018
0.476604, 0.009055, 0.969725, 0.458091, -0.039940, 0.946582
0.476604, 0.002853, 0.969725, 0.460006, -0.036529, 0.948145
0.489371, 0.009055, 0.975981, 0.461921, -0.033428, 0.949709
0.489371, 0.021459, 0.988491, 0.464475, -0.030017, 0.951898
0.489371, 0.015257, 0.988491, 0.467028, -0.025986, 0.954400
0.495755, 0.015257, 0.988491, 0.469582, -0.022265, 0.957215
0.489371, 0.021459, 1.001001, 0.472135, -0.018544, 0.960968
0.489371, 0.021459, 0.994746, 0.474370, -0.014202, 0.964096
0.476604, 0.021459, 0.988491, 0.476285, -0.010171, 0.966911
0.470220, 0.027661, 0.988491, 0.477242, -0.006140, 0.969413
0.457453, 0.021459, 0.988491, 0.477561, -0.002109, 0.971602
0.463837, 0.015257, 0.982236, 0.477242, 0.001613, 0.973478
0.457453, 0.009055, 0.975981, 0.477242, 0.004714, 0.975042
0.463837, 0.002853, 0.963470, 0.476604, 0.006884, 0.976293
0.457453, -0.009551, 0.950960, 0.476285, 0.008435, 0.977231
0.463837, -0.015753, 0.932195, 0.475327, 0.009365, 0.977231
0.470220, -0.021955, 0.925940, 0.474689, 0.009365, 0.975980
0.470220, -0.028157, 0.919685, 0.474370, 0.008745, 0.974104
0.470220, -0.034359, 0.913430, 0.474370, 0.007504, 0.971915
0.476604, -0.040561, 0.900919, 0.474370, 0.005644, 0.969100
0.482988, -0.046763, 0.894664, 0.474689, 0.003163, 0.965347
0.476604, -0.059166, 0.875899, 0.475008, 0.000372, 0.961594
0.489371, -0.052964, 0.875899, 0.475008, -0.002729, 0.956902
0.489371, -0.052964, 0.863389, 0.475008, -0.005830, 0.951898
0.489371, -0.052964, 0.863389, 0.475008, -0.009551, 0.945643
0.495755, -0.046763, 0.857134, 0.475008, -0.012962, 0.939388
0.495755, -0.046763, 0.850879, 0.475008, -0.016063, 0.932820
0.495755, -0.052964, 0.850879, 0.475327, -0.019474, 0.925314
0.502139, -0.052964, 0.838369, 0.475646, -0.023195, 0.918121
0.495755, -0.059166, 0.844624, 0.476923, -0.026916, 0.910615
0.495755, -0.059166, 0.838369, 0.478200, -0.031258, 0.903422
0.495755, -0.059166, 0.832114, 0.480115, -0.035289, 0.895915
0.502139, -0.052964, 0.825858, 0.481711, -0.039010, 0.888409
0.502139, -0.040561, 0.832114, 0.483945, -0.042111, 0.880903
0.502139, -0.046763, 0.825858, 0.485860, -0.044282, 0.874335
0.508522, -0.028157, 0.844624, 0.488094, -0.046142, 0.868080
0.514906, -0.028157, 0.838369, 0.490329, -0.046763, 0.863702
